矩形软_循环73,20250622_195516,1750593316.2204273,1,-468.0,-659.1,-151.008,0,0,647,647,847,0,17
矩形软_循环73,20250622_195516,1750593316.2204273,2,289.05,12.3,399.058,0,0,647,647,847,0,17
矩形软_循环73,20250622_195516,1750593316.2204273,3,49.5,48.3,180.29,0,0,647,647,847,0,17
矩形软_循环73,20250622_195516,1750593316.2204425,1,-460.8,-681.45,-135.278,0,0,638,638,838,0,18
矩形软_循环73,20250622_195516,1750593316.2204425,2,288.3,12.9,398.09,0,0,638,638,838,0,18
矩形软_循环73,20250622_195516,1750593316.2204425,3,48.3,47.7,181.258,0,0,638,638,838,0,18
矩形软_循环73,20250622_195516,1750593316.2204561,1,-456.0,-724.05,-55.418,0,0,629,629,829,0,19
矩形软_循环73,20250622_195516,1750593316.2204561,2,286.95,12.9,400.51,0,0,629,629,829,0,19
矩形软_循环73,20250622_195516,1750593316.2204561,3,48.3,50.25,182.226,0,0,629,629,829,0,19
矩形软_循环73,20250622_195516,1750593316.220469,1,-445.2,-736.95,10.406,0,0,620,620,820,0,20
矩形软_循环73,20250622_195516,1750593316.220469,2,283.95,12.75,399.784,0,0,620,620,820,0,20
矩形软_循环73,20250622_195516,1750593316.220469,3,47.25,49.5,182.226,0,0,620,620,820,0,20
矩形软_循环73,20250622_195516,1750593316.2204819,1,-468.3,-768.9,3.146,0,0,611,611,811,0,21
矩形软_循环73,20250622_195516,1750593316.2204819,2,286.2,12.6,400.026,0,0,611,611,811,0,21
矩形软_循环73,20250622_195516,1750593316.2204819,3,46.8,48.9,181.984,0,0,611,611,811,0,21
矩形软_循环73,20250622_195516,1750593316.2204971,1,-546.15,-858.45,14.762,0,0,602,602,802,0,22
矩形软_循环73,20250622_195516,1750593316.2204971,2,284.55,12.15,402.204,0,0,602,602,802,0,22
矩形软_循环73,20250622_195516,1750593316.2204971,3,45.15,50.1,182.952,0,0,602,602,802,0,22
矩形软_循环73,20250622_195516,1750593316.2205102,1,-661.95,-933.0001,-85.91,0,0,593,593,793,0,23
矩形软_循环73,20250622_195516,1750593316.2205102,2,284.55,12.3,402.204,0,0,593,593,793,0,23
矩形软_循环73,20250622_195516,1750593316.2205102,3,44.4,50.25,184.162,0,0,593,593,793,0,23
矩形软_循环73,20250622_195516,1750593316.220523,1,-745.5,-1039.05,-55.418,0,0,584,584,784,0,24
矩形软_循环73,20250622_195516,1750593316.220523,2,304.05,-19.5,399.058,0,0,584,584,784,0,24
矩形软_循环73,20250622_195516,1750593316.220523,3,43.35,50.4,184.404,0,0,584,584,784,0,24
矩形软_循环73,20250622_195516,1750593316.2205372,1,-753.75,-1084.05,-24.442,0,0,575,575,775,0,25
矩形软_循环73,20250622_195516,1750593316.2205372,2,378.75,-91.35,415.03,0,0,575,575,775,0,25
矩形软_循环73,20250622_195516,1750593316.2205372,3,42.15,49.65,184.162,0,0,575,575,775,0,25
矩形软_循环73,20250622_195516,1750593316.2205513,1,-798.0001,-1140.6001,87.12,0,0,566,566,766,0,26
矩形软_循环73,20250622_195516,1750593316.2205513,2,437.1,-120.9,399.3,0,0,566,566,766,0,26
矩形软_循环73,20250622_195516,1750593316.2205513,3,42.0,49.8,185.614,0,0,566,566,766,0,26
矩形软_循环73,20250622_195516,1750593316.2205648,1,-781.8,-1128.4501,103.092,0,0,557,557,757,0,27
矩形软_循环73,20250622_195516,1750593316.2205648,2,467.25,-121.5,379.214,0,0,557,557,757,0,27
矩形软_循环73,20250622_195516,1750593316.2205648,3,40.05,49.35,186.34,0,0,557,557,757,0,27
矩形软_循环73,20250622_195516,1750593316.22058,1,-780.7501,-1096.9501,267.168,0,0,548,548,748,0,28
矩形软_循环73,20250622_195516,1750593316.22058,2,489.45,-161.85,259.182,0,0,548,548,748,0,28
矩形软_循环73,20250622_195516,1750593316.22058,3,37.95,47.1,185.856,0,0,548,548,748,0,28
矩形软_循环73,20250622_195516,1750593316.2205942,1,-763.5,-1067.4,309.518,0,0,539,539,739,0,29
矩形软_循环73,20250622_195516,1750593316.2205942,2,483.9,-165.75,204.732,0,0,539,539,739,0,29
矩形软_循环73,20250622_195516,1750593316.2205942,3,36.45,46.35,185.13,0,0,539,539,739,0,29
数据标签,时间戳,时间点,传感器ID,X轴值,Y轴值,Z轴值,手指1角度,手指2角度,手指3角度,手指4角度,手指5角度,手指6角度,迭代次数
矩形软_循环74,20250622_195523,1750593323.9851978,1,-561.45,-806.55,-105.754,0,0,782,782,982,0,1
数据标签,时间戳,时间点,传感器ID,X轴值,Y轴值,Z轴值,手指1角度,手指2角度,手指3角度,手指4角度,手指5角度,手指6角度,迭代次数
矩形软_循环74,20250622_195523,1750593323.9865162,2,300.75,13.2,389.378,0,0,782,782,982,0,1
数据标签,时间戳,时间点,传感器ID,X轴值,Y轴值,Z轴值,手指1角度,手指2角度,手指3角度,手指4角度,手指5角度,手指6角度,迭代次数
矩形软_循环74,20250622_195523,1750593323.987751,3,58.65,42.6,172.546,0,0,782,782,982,0,1
数据标签,时间戳,时间点,传感器ID,X轴值,Y轴值,Z轴值,手指1角度,手指2角度,手指3角度,手指4角度,手指5角度,手指6角度,迭代次数
矩形软_循环74,20250622_195524,1750593324.2229948,1,-555.45,-798.6,-108.174,0,0,773,773,973,0,2
数据标签,时间戳,时间点,传感器ID,X轴值,Y轴值,Z轴值,手指1角度,手指2角度,手指3角度,手指4角度,手指5角度,手指6角度,迭代次数
矩形软_循环74,20250622_195524,1750593324.2243712,2,300.6,12.15,391.072,0,0,773,773,973,0,2
数据标签,时间戳,时间点,传感器ID,X轴值,Y轴值,Z轴值,手指1角度,手指2角度,手指3角度,手指4角度,手指5角度,手指6角度,迭代次数
矩形软_循环74,20250622_195524,1750593324.225595,3,58.2,42.9,172.788,0,0,773,773,973,0,2
数据标签,时间戳,时间点,传感器ID,X轴值,Y轴值,Z轴值,手指1角度,手指2角度,手指3角度,手指4角度,手指5角度,手指6角度,迭代次数
矩形软_循环74,20250622_195525,1750593325.2618084,1,-548.55,-785.2501,-109.142,0,0,764,764,964,0,3
数据标签,时间戳,时间点,传感器ID,X轴值,Y轴值,Z轴值,手指1角度,手指2角度,手指3角度,手指4角度,手指5角度,手指6角度,迭代次数
矩形软_循环74,20250622_195525,1750593325.2631388,2,299.85,12.3,390.346,0,0,764,764,964,0,3
数据标签,时间戳,时间点,传感器ID,X轴值,Y轴值,Z轴值,手指1角度,手指2角度,手指3角度,手指4角度,手指5角度,手指6角度,迭代次数
矩形软_循环74,20250622_195525,1750593325.2643266,3,57.75,42.75,173.998,0,0,764,764,964,0,3
数据标签,时间戳,时间点,传感器ID,X轴值,Y轴值,Z轴值,手指1角度,手指2角度,手指3角度,手指4角度,手指5角度,手指6角度,迭代次数
矩形软_循环74,20250622_195525,1750593325.7036898,1,-542.25,-775.35,-114.95,0,0,755,755,955,0,4
数据标签,时间戳,时间点,传感器ID,X轴值,Y轴值,Z轴值,手指1角度,手指2角度,手指3角度,手指4角度,手指5角度,手指6角度,迭代次数
矩形软_循环74,20250622_195525,1750593325.7066207,2,300.3,11.85,385.264,0,0,755,755,955,0,4
数据标签,时间戳,时间点,传感器ID,X轴值,Y轴值,Z轴值,手指1角度,手指2角度,手指3角度,手指4角度,手指5角度,手指6角度,迭代次数
矩形软_循环74,20250622_195525,1750593325.7079365,3,57.75,43.2,174.24,0,0,755,755,955,0,4
数据标签,时间戳,时间点,传感器ID,X轴值,Y轴值,Z轴值,手指1角度,手指2角度,手指3角度,手指4角度,手指5角度,手指6角度,迭代次数
矩形软_循环74,20250622_195527,1750593327.1032877,1,-540.15,-772.05,-116.644,0,0,746,746,946,0,5
数据标签,时间戳,时间点,传感器ID,X轴值,Y轴值,Z轴值,手指1角度,手指2角度,手指3角度,手指4角度,手指5角度,手指6角度,迭代次数
矩形软_循环74,20250622_195527,1750593327.1046216,2,299.25,11.4,392.524,0,0,746,746,946,0,5
数据标签,时间戳,时间点,传感器ID,X轴值,Y轴值,Z轴值,手指1角度,手指2角度,手指3角度,手指4角度,手指5角度,手指6角度,迭代次数
矩形软_循环74,20250622_195527,1750593327.1057534,3,57.45,43.5,174.966,0,0,746,746,946,0,5
数据标签,时间戳,时间点,传感器ID,X轴值,Y轴值,Z轴值,手指1角度,手指2角度,手指3角度,手指4角度,手指5角度,手指6角度,迭代次数
矩形软_循环74,20250622_195527,1750593327.7167873,1,-526.35,-751.35,-129.228,0,0,737,737,937,0,6
数据标签,时间戳,时间点,传感器ID,X轴值,Y轴值,Z轴值,手指1角度,手指2角度,手指3角度,手指4角度,手指5角度,手指6角度,迭代次数
矩形软_循环74,20250622_195527,1750593327.718075,2,298.05,13.5,393.734,0,0,737,737,937,0,6
数据标签,时间戳,时间点,传感器ID,X轴值,Y轴值,Z轴值,手指1角度,手指2角度,手指3角度,手指4角度,手指5角度,手指6角度,迭代次数
矩形软_循环74,20250622_195527,1750593327.719236,3,55.35,44.1,176.418,0,0,737,737,937,0,6
数据标签,时间戳,时间点,传感器ID,X轴值,Y轴值,Z轴值,手指1角度,手指2角度,手指3角度,手指4角度,手指5角度,手指6角度,迭代次数
矩形软_循环74,20250622_195528,1750593328.1865525,1,-518.55,-739.05,-139.392,0,0,728,728,928,0,7
数据标签,时间戳,时间点,传感器ID,X轴值,Y轴值,Z轴值,手指1角度,手指2角度,手指3角度,手指4角度,手指5角度,手指6角度,迭代次数
矩形软_循环74,20250622_195528,1750593328.1879342,2,296.55,12.6,394.944,0,0,728,728,928,0,7
数据标签,时间戳,时间点,传感器ID,X轴值,Y轴值,Z轴值,手指1角度,手指2角度,手指3角度,手指4角度,手指5角度,手指6角度,迭代次数
矩形软_循环74,20250622_195528,1750593328.1910667,3,55.65,45.3,175.692,0,0,728,728,928,0,7
数据标签,时间戳,时间点,传感器ID,X轴值,Y轴值,Z轴值,手指1角度,手指2角度,手指3角度,手指4角度,手指5角度,手指6角度,迭代次数
矩形软_循环74,20250622_195528,1750593328.6896436,1,-509.1,-728.7,-148.83,0,0,719,719,919,0,8
数据标签,时间戳,时间点,传感器ID,X轴值,Y轴值,Z轴值,手指1角度,手指2角度,手指3角度,手指4角度,手指5角度,手指6角度,迭代次数
矩形软_循环74,20250622_195528,1750593328.690984,2,295.95,13.05,394.46,0,0,719,719,919,0,8
数据标签,时间戳,时间点,传感器ID,X轴值,Y轴值,Z轴值,手指1角度,手指2角度,手指3角度,手指4角度,手指5角度,手指6角度,迭代次数
矩形软_循环74,20250622_195528,1750593328.6921663,3,55.5,44.1,177.144,0,0,719,719,919,0,8
数据标签,时间戳,时间点,传感器ID,X轴值,Y轴值,Z轴值,手指1角度,手指2角度,手指3角度,手指4角度,手指5角度,手指6角度,迭代次数
矩形软_循环74,20250622_195529,1750593329.2207274,1,-495.75,-714.0,-159.72,0,0,710,710,910,0,9
数据标签,时间戳,时间点,传感器ID,X轴值,Y轴值,Z轴值,手指1角度,手指2角度,手指3角度,手指4角度,手指5角度,手指6角度,迭代次数
矩形软_循环74,20250622_195529,1750593329.2220244,2,295.65,14.25,393.976,0,0,710,710,910,0,9
数据标签,时间戳,时间点,传感器ID,X轴值,Y轴值,Z轴值,手指1角度,手指2角度,手指3角度,手指4角度,手指5角度,手指6角度,迭代次数
矩形软_循环74,20250622_195529,1750593329.2231407,3,54.0,45.15,177.87,0,0,710,710,910,0,9
数据标签,时间戳,时间点,传感器ID,X轴值,Y轴值,Z轴值,手指1角度,手指2角度,手指3角度,手指4角度,手指5角度,手指6角度,迭代次数
矩形软_循环74,20250622_195529,1750593329.7065406,1,-489.45,-706.35,-165.528,0,0,701,701,901,0,10
数据标签,时间戳,时间点,传感器ID,X轴值,Y轴值,Z轴值,手指1角度,手指2角度,手指3角度,手指4角度,手指5角度,手指6角度,迭代次数
矩形软_循环74,20250622_195529,1750593329.7078924,2,294.0,12.15,395.912,0,0,701,701,901,0,10
数据标签,时间戳,时间点,传感器ID,X轴值,Y轴值,Z轴值,手指1角度,手指2角度,手指3角度,手指4角度,手指5角度,手指6角度,迭代次数
矩形软_循环74,20250622_195529,1750593329.7090745,3,53.85,45.9,177.386,0,0,701,701,901,0,10
数据标签,时间戳,时间点,传感器ID,X轴值,Y轴值,Z轴值,手指1角度,手指2角度,手指3角度,手指4角度,手指5角度,手指6角度,迭代次数
矩形软_循环74,20250622_195531,1750593331.3124378,1,-483.75,-700.05,-171.094,0,0,692,692,892,0,11
数据标签,时间戳,时间点,传感器ID,X轴值,Y轴值,Z轴值,手指1角度,手指2角度,手指3角度,手指4角度,手指5角度,手指6角度,迭代次数
矩形软_循环74,20250622_195531,1750593331.3137743,2,294.15,13.35,395.428,0,0,692,692,892,0,11
数据标签,时间戳,时间点,传感器ID,X轴值,Y轴值,Z轴值,手指1角度,手指2角度,手指3角度,手指4角度,手指5角度,手指6角度,迭代次数
矩形软_循环74,20250622_195531,1750593331.3149035,3,52.65,45.9,178.596,0,0,692,692,892,0,11
数据标签,时间戳,时间点,传感器ID,X轴值,Y轴值,Z轴值,手指1角度,手指2角度,手指3角度,手指4角度,手指5角度,手指6角度,迭代次数
矩形软_循环74,20250622_195531,1750593331.6737654,1,-476.4,-685.35,-175.692,0,0,683,683,883,0,12
数据标签,时间戳,时间点,传感器ID,X轴值,Y轴值,Z轴值,手指1角度,手指2角度,手指3角度,手指4角度,手指5角度,手指6角度,迭代次数
矩形软_循环74,20250622_195531,1750593331.675051,2,292.65,12.9,396.638,0,0,683,683,883,0,12
数据标签,时间戳,时间点,传感器ID,X轴值,Y轴值,Z轴值,手指1角度,手指2角度,手指3角度,手指4角度,手指5角度,手指6角度,迭代次数
矩形软_循环74,20250622_195531,1750593331.6761863,3,52.8,47.25,179.08,0,0,683,683,883,0,12
数据标签,时间戳,时间点,传感器ID,X轴值,Y轴值,Z轴值,手指1角度,手指2角度,手指3角度,手指4角度,手指5角度,手指6角度,迭代次数
矩形软_循环74,20250622_195532,1750593332.7761693,1,-474.0,-679.35,-177.87,0,0,674,674,874,0,13
数据标签,时间戳,时间点,传感器ID,X轴值,Y轴值,Z轴值,手指1角度,手指2角度,手指3角度,手指4角度,手指5角度,手指6角度,迭代次数
矩形软_循环74,20250622_195532,1750593332.7778506,2,292.2,13.2,396.638,0,0,674,674,874,0,13
数据标签,时间戳,时间点,传感器ID,X轴值,Y轴值,Z轴值,手指1角度,手指2角度,手指3角度,手指4角度,手指5角度,手指6角度,迭代次数
矩形软_循环74,20250622_195532,1750593332.779107,3,51.3,46.8,178.354,0,0,674,674,874,0,13
数据标签,时间戳,时间点,传感器ID,X轴值,Y轴值,Z轴值,手指1角度,手指2角度,手指3角度,手指4角度,手指5角度,手指6角度,迭代次数
矩形软_循环74,20250622_195533,1750593333.4677224,1,-473.55,-675.3,-177.628,0,0,665,665,865,0,14
数据标签,时间戳,时间点,传感器ID,X轴值,Y轴值,Z轴值,手指1角度,手指2角度,手指3角度,手指4角度,手指5角度,手指6角度,迭代次数
矩形软_循环74,20250622_195533,1750593333.4706445,2,292.65,12.45,404.866,0,0,665,665,865,0,14
数据标签,时间戳,时间点,传感器ID,X轴值,Y轴值,Z轴值,手指1角度,手指2角度,手指3角度,手指4角度,手指5角度,手指6角度,迭代次数
矩形软_循环74,20250622_195533,1750593333.4719312,3,51.15,46.95,178.838,0,0,665,665,865,0,14
数据标签,时间戳,时间点,传感器ID,X轴值,Y轴值,Z轴值,手指1角度,手指2角度,手指3角度,手指4角度,手指5角度,手指6角度,迭代次数
矩形软_循环74,20250622_195533,1750593333.6708877,1,-470.55,-671.25,-176.902,0,0,656,656,856,0,15
数据标签,时间戳,时间点,传感器ID,X轴值,Y轴值,Z轴值,手指1角度,手指2角度,手指3角度,手指4角度,手指5角度,手指6角度,迭代次数
矩形软_循环74,20250622_195533,1750593333.6722124,2,291.0,12.6,397.364,0,0,656,656,856,0,15
数据标签,时间戳,时间点,传感器ID,X轴值,Y轴值,Z轴值,手指1角度,手指2角度,手指3角度,手指4角度,手指5角度,手指6角度,迭代次数
矩形软_循环74,20250622_195533,1750593333.6734314,3,50.4,47.4,179.806,0,0,656,656,856,0,15
数据标签,时间戳,时间点,传感器ID,X轴值,Y轴值,Z轴值,手指1角度,手指2角度,手指3角度,手指4角度,手指5角度,手指6角度,迭代次数
矩形软_循环74,20250622_195534,1750593334.1999862,1,-468.9,-665.4,-175.45,0,0,647,647,847,0,16
数据标签,时间戳,时间点,传感器ID,X轴值,Y轴值,Z轴值,手指1角度,手指2角度,手指3角度,手指4角度,手指5角度,手指6角度,迭代次数
矩形软_循环74,20250622_195534,1750593334.2013218,2,288.9,11.7,399.542,0,0,647,647,847,0,16
数据标签,时间戳,时间点,传感器ID,X轴值,Y轴值,Z轴值,手指1角度,手指2角度,手指3角度,手指4角度,手指5角度,手指6角度,迭代次数
矩形软_循环74,20250622_195534,1750593334.2024934,3,49.95,47.7,179.08,0,0,647,647,847,0,16
数据标签,时间戳,时间点,传感器ID,X轴值,Y轴值,Z轴值,手指1角度,手指2角度,手指3角度,手指4角度,手指5角度,手指6角度,迭代次数
矩形软_循环74,20250622_195534,1750593334.6996543,1,-473.7,-671.1,-166.012,0,0,638,638,838,0,17
数据标签,时间戳,时间点,传感器ID,X轴值,Y轴值,Z轴值,手指1角度,手指2角度,手指3角度,手指4角度,手指5角度,手指6角度,迭代次数
矩形软_循环74,20250622_195534,1750593334.7009609,2,289.5,13.65,399.784,0,0,638,638,838,0,17
数据标签,时间戳,时间点,传感器ID,X轴值,Y轴值,Z轴值,手指1角度,手指2角度,手指3角度,手指4角度,手指5角度,手指6角度,迭代次数
矩形软_循环74,20250622_195534,1750593334.7042983,3,49.95,48.75,180.29,0,0,638,638,838,0,17
数据标签,时间戳,时间点,传感器ID,X轴值,Y轴值,Z轴值,手指1角度,手指2角度,手指3角度,手指4角度,手指5角度,手指6角度,迭代次数
矩形软_循环74,20250622_195535,1750593335.2159019,1,-461.7,-691.35,-128.018,0,0,629,629,829,0,18
数据标签,时间戳,时间点,传感器ID,X轴值,Y轴值,Z轴值,手指1角度,手指2角度,手指3角度,手指4角度,手指5角度,手指6角度,迭代次数
矩形软_循环74,20250622_195535,1750593335.2172258,2,289.2,12.9,399.3,0,0,629,629,829,0,18
数据标签,时间戳,时间点,传感器ID,X轴值,Y轴值,Z轴值,手指1角度,手指2角度,手指3角度,手指4角度,手指5角度,手指6角度,迭代次数
矩形软_循环74,20250622_195535,1750593335.2183871,3,48.45,48.9,181.984,0,0,629,629,829,0,18
数据标签,时间戳,时间点,传感器ID,X轴值,Y轴值,Z轴值,手指1角度,手指2角度,手指3角度,手指4角度,手指5角度,手指6角度,迭代次数
矩形软_循环74,20250622_195535,1750593335.7176182,1,-459.75,-736.2,-53.966,0,0,620,620,820,0,19
数据标签,时间戳,时间点,传感器ID,X轴值,Y轴值,Z轴值,手指1角度,手指2角度,手指3角度,手指4角度,手指5角度,手指6角度,迭代次数
矩形软_循环74,20250622_195535,1750593335.7193537,2,287.7,12.75,400.994,0,0,620,620,820,0,19
数据标签,时间戳,时间点,传感器ID,X轴值,Y轴值,Z轴值,手指1角度,手指2角度,手指3角度,手指4角度,手指5角度,手指6角度,迭代次数
矩形软_循环74,20250622_195535,1750593335.7205062,3,46.8,49.35,182.952,0,0,620,620,820,0,19
数据标签,时间戳,时间点,传感器ID,X轴值,Y轴值,Z轴值,手指1角度,手指2角度,手指3角度,手指4角度,手指5角度,手指6角度,迭代次数
矩形软_循环74,20250622_195536,1750593336.207705,1,-450.6,-747.15,10.648,0,0,611,611,811,0,20
数据标签,时间戳,时间点,传感器ID,X轴值,Y轴值,Z轴值,手指1角度,手指2角度,手指3角度,手指4角度,手指5角度,手指6角度,迭代次数
矩形软_循环74,20250622_195536,1750593336.2090414,2,284.1,11.25,401.72,0,0,611,611,811,0,20
数据标签,时间戳,时间点,传感器ID,X轴值,Y轴值,Z轴值,手指1角度,手指2角度,手指3角度,手指4角度,手指5角度,手指6角度,迭代次数
矩形软_循环74,20250622_195536,1750593336.2102065,3,47.1,49.2,182.71,0,0,611,611,811,0,20
数据标签,时间戳,时间点,传感器ID,X轴值,Y轴值,Z轴值,手指1角度,手指2角度,手指3角度,手指4角度,手指5角度,手指6角度,迭代次数
矩形软_循环74,20250622_195536,1750593336.9615755,1,-502.65,-811.05,8.228,0,0,602,602,802,0,21
数据标签,时间戳,时间点,传感器ID,X轴值,Y轴值,Z轴值,手指1角度,手指2角度,手指3角度,手指4角度,手指5角度,手指6角度,迭代次数
矩形软_循环74,20250622_195536,1750593336.962872,2,286.65,11.85,402.446,0,0,602,602,802,0,21
数据标签,时间戳,时间点,传感器ID,X轴值,Y轴值,Z轴值,手指1角度,手指2角度,手指3角度,手指4角度,手指5角度,手指6角度,迭代次数
矩形软_循环74,20250622_195536,1750593336.964064,3,46.2,49.5,182.71,0,0,602,602,802,0,21
数据标签,时间戳,时间点,传感器ID,X轴值,Y轴值,Z轴值,手指1角度,手指2角度,手指3角度,手指4角度,手指5角度,手指6角度,迭代次数
矩形软_循环74,20250622_195537,1750593337.2129045,1,-507.9,-820.95,12.342,0,0,593,593,793,0,22
数据标签,时间戳,时间点,传感器ID,X轴值,Y轴值,Z轴值,手指1角度,手指2角度,手指3角度,手指4角度,手指5角度,手指6角度,迭代次数
矩形软_循环74,20250622_195537,1750593337.2142138,2,285.6,13.2,401.962,0,0,593,593,793,0,22
数据标签,时间戳,时间点,传感器ID,X轴值,Y轴值,Z轴值,手指1角度,手指2角度,手指3角度,手指4角度,手指5角度,手指6角度,迭代次数
矩形软_循环74,20250622_195537,1750593337.215402,3,46.95,49.95,182.952,0,0,593,593,793,0,22
数据标签,时间戳,时间点,传感器ID,X轴值,Y轴值,Z轴值,手指1角度,手指2角度,手指3角度,手指4角度,手指5角度,手指6角度,迭代次数
矩形软_循环74,20250622_195537,1750593337.714339,1,-653.7,-950.1,-7.26,0,0,584,584,784,0,23
数据标签,时间戳,时间点,传感器ID,X轴值,Y轴值,Z轴值,手指1角度,手指2角度,手指3角度,手指4角度,手指5角度,手指6角度,迭代次数
矩形软_循环74,20250622_195537,1750593337.7156737,2,284.85,12.9,404.624,0,0,584,584,784,0,23
数据标签,时间戳,时间点,传感器ID,X轴值,Y轴值,Z轴值,手指1角度,手指2角度,手指3角度,手指4角度,手指5角度,手指6角度,迭代次数
矩形软_循环74,20250622_195537,1750593337.7169313,3,44.25,50.25,184.404,0,0,584,584,784,0,23
数据标签,时间戳,时间点,传感器ID,X轴值,Y轴值,Z轴值,手指1角度,手指2角度,手指3角度,手指4角度,手指5角度,手指6角度,迭代次数
矩形软_循环74,20250622_195538,1750593338.1808803,1,-735.15,-1048.05,-64.13,0,0,575,575,775,0,24
数据标签,时间戳,时间点,传感器ID,X轴值,Y轴值,Z轴值,手指1角度,手指2角度,手指3角度,手指4角度,手指5角度,手指6角度,迭代次数
矩形软_循环74,20250622_195538,1750593338.18403,2,303.75,-19.8,404.624,0,0,575,575,775,0,24
数据标签,时间戳,时间点,传感器ID,X轴值,Y轴值,Z轴值,手指1角度,手指2角度,手指3角度,手指4角度,手指5角度,手指6角度,迭代次数
矩形软_循环74,20250622_195538,1750593338.185246,3,43.35,50.1,184.404,0,0,575,575,775,0,24
数据标签,时间戳,时间点,传感器ID,X轴值,Y轴值,Z轴值,手指1角度,手指2角度,手指3角度,手指4角度,手指5角度,手指6角度,迭代次数
矩形软_循环74,20250622_195538,1750593338.6960092,1,-772.35,-1101.0,-15.004,0,0,566,566,766,0,25
数据标签,时间戳,时间点,传感器ID,X轴值,Y轴值,Z轴值,手指1角度,手指2角度,手指3角度,手指4角度,手指5角度,手指6角度,迭代次数
矩形软_循环74,20250622_195538,1750593338.6973505,2,378.45,-84.45,422.774,0,0,566,566,766,0,25
数据标签,时间戳,时间点,传感器ID,X轴值,Y轴值,Z轴值,手指1角度,手指2角度,手指3角度,手指4角度,手指5角度,手指6角度,迭代次数
矩形软_循环74,20250622_195538,1750593338.698467,3,41.7,50.55,184.646,0,0,566,566,766,0,25
数据标签,时间戳,时间点,传感器ID,X轴值,Y轴值,Z轴值,手指1角度,手指2角度,手指3角度,手指4角度,手指5角度,手指6角度,迭代次数
矩形软_循环74,20250622_195539,1750593339.2123492,1,-794.4,-1142.55,93.412,0,0,557,557,757,0,26
数据标签,时间戳,时间点,传感器ID,X轴值,Y轴值,Z轴值,手指1角度,手指2角度,手指3角度,手指4角度,手指5角度,手指6角度,迭代次数
矩形软_循环74,20250622_195539,1750593339.2136397,2,438.3,-121.05,398.574,0,0,557,557,757,0,26
数据标签,时间戳,时间点,传感器ID,X轴值,Y轴值,Z轴值,手指1角度,手指2角度,手指3角度,手指4角度,手指5角度,手指6角度,迭代次数
矩形软_循环74,20250622_195539,1750593339.2147639,3,41.7,49.2,184.404,0,0,557,557,757,0,26
数据标签,时间戳,时间点,传感器ID,X轴值,Y轴值,Z轴值,手指1角度,手指2角度,手指3角度,手指4角度,手指5角度,手指6角度,迭代次数
矩形软_循环74,20250622_195539,1750593339.6998835,1,-780.9,-1121.25,193.116,0,0,548,548,748,0,27
数据标签,时间戳,时间点,传感器ID,X轴值,Y轴值,Z轴值,手指1角度,手指2角度,手指3角度,手指4角度,手指5角度,手指6角度,迭代次数
矩形软_循环74,20250622_195539,1750593339.7011797,2,471.15,-146.55,328.152,0,0,548,548,748,0,27
数据标签,时间戳,时间点,传感器ID,X轴值,Y轴值,Z轴值,手指1角度,手指2角度,手指3角度,手指4角度,手指5角度,手指6角度,迭代次数
矩形软_循环74,20250622_195539,1750593339.7040827,3,40.35,48.45,184.162,0,0,548,548,748,0,27
数据标签,时间戳,时间点,传感器ID,X轴值,Y轴值,Z轴值,手指1角度,手指2角度,手指3角度,手指4角度,手指5角度,手指6角度,迭代次数
矩形软_循环74,20250622_195540,1750593340.199498,1,-772.5001,-1096.8,273.218,0,0,539,539,739,0,28
数据标签,时间戳,时间点,传感器ID,X轴值,Y轴值,Z轴值,手指1角度,手指2角度,手指3角度,手指4角度,手指5角度,手指6角度,迭代次数
矩形软_循环74,20250622_195540,1750593340.2008195,2,491.7,-162.75,259.666,0,0,539,539,739,0,28
数据标签,时间戳,时间点,传感器ID,X轴值,Y轴值,Z轴值,手指1角度,手指2角度,手指3角度,手指4角度,手指5角度,手指6角度,迭代次数
矩形软_循环74,20250622_195540,1750593340.2020092,3,38.4,47.7,185.856,0,0,539,539,739,0,28
数据标签,时间戳,时间点,传感器ID,X轴值,Y轴值,Z轴值,手指1角度,手指2角度,手指3角度,手指4角度,手指5角度,手指6角度,迭代次数
矩形软_循环74,20250622_195540,1750593340.698085,1,-757.5,-1064.7001,314.842,0,0,530,530,730,0,29
数据标签,时间戳,时间点,传感器ID,X轴值,Y轴值,Z轴值,手指1角度,手指2角度,手指3角度,手指4角度,手指5角度,手指6角度,迭代次数
矩形软_循环74,20250622_195540,1750593340.699396,2,485.1,-166.2,205.216,0,0,530,530,730,0,29
数据标签,时间戳,时间点,传感器ID,X轴值,Y轴值,Z轴值,手指1角度,手指2角度,手指3角度,手指4角度,手指5角度,手指6角度,迭代次数
矩形软_循环74,20250622_195540,1750593340.7005355,3,36.3,46.05,186.582,0,0,530,530,730,0,29
数据标签,时间戳,时间点,传感器ID,X轴值,Y轴值,Z轴值,手指1角度,手指2角度,手指3角度,手指4角度,手指5角度,手指6角度,迭代次数
矩形软_循环74,20250622_195522,1750593322.2666533,1,-570.3,-821.1,-103.334,0,0,800,800,1000,0,0
矩形软_循环74,20250622_195522,1750593322.2666533,2,301.8,12.45,389.862,0,0,800,800,1000,0,0
矩形软_循环74,20250622_195522,1750593322.2666533,3,59.55,42.15,172.304,0,0,800,800,1000,0,0
矩形软_循环74,20250622_195541,1750593341.0680432,1,-561.45,-806.55,-105.754,0,0,791,791,991,0,1
